"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label"	"definition"	"usage"	"label-nl"	"definition-nl"	"usageNote-nl"	"label-en"	"definition-en"	"usageNote-en"	"equivalent"	"subclass"	"subclass1"	"sameAs"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"MijnDomein"	"L06B"	"{58BF2A1B-ECE7-40b8-B871-69FA14B30F9A}"	"K06B"	""	""	""	"L06B"	"Definitie L06B etc."	""	"L06B"	"Definitie L06B etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"L06B"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K06B"	""	""
"CLASS"	"MijnDomein"	"M06A"	"{3898F62D-179B-4c77-AB8D-C94564E914E2}"	"K06A"	""	""	""	"M06A"	"Definitie M06A etc."	""	"M06A"	"Definitie M06A etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"M06A"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K06A"	""	""
"CLASS"	"MijnDomein"	"M06B"	"{2B4EBD68-F96F-47f7-9B2C-0E5FD9EFC9D3}"	"K06B"	""	""	""	"M06B"	"Definitie M06B etc."	""	"M06B"	"Definitie M06B etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"M06B"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K06B"	""	""
"CLASS"	"MijnDomein"	"K07A"	"{0F44A48C-D613-49bf-BA65-714C7BBDB25A}"	""	""	""	""	"K07A"	"Definitie K07A etc."	""	"K07A"	"Definitie K07A etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K07A"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomein"	"K07B"	"{F5EDC5DB-8E43-46b1-BEED-678570847E98}"	""	""	""	""	"K07B"	"Definitie K07B etc."	""	"K07B"	"Definitie K07B etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"K07B"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomein"	"Heeft07"	"{25CE468B-5D9E-47f4-9065-44A6E8D61DAA}"	""	""	""	""	"Heeft07"	"Definitie Heeft07 (associatieklasse) etc."	""	"Heeft07"	"Definitie Heeft07 (associatieklasse) etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"Heeft07"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"MijnDomein"	"L07A"	"{C0238BEC-2277-42e8-BE39-26CF6F6BC41D}"	"K07A"	""	""	""	"L07A"	"Definitie L07A etc."	""	"L07A"	"Definitie L07A etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"L07A"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K07A"	""	""
"CLASS"	"MijnDomein"	"L07B"	"{B4AF4721-0194-4c29-9A20-9387A0236C16}"	"K07B"	""	""	""	"L07B"	"Definitie L07B etc."	""	"L07B"	"Definitie L07B etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"L07B"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K07B"	""	""
"CLASS"	"MijnDomein"	"M07A"	"{4104E427-6E94-424e-BD32-D84A87AB1EEC}"	"K07A"	""	""	""	"L07A"	"Definitie L07A etc."	""	"L07A"	"Definitie L07A etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"M07A"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K07A"	""	""
"CLASS"	"MijnDomein"	"M07B"	"{455F0572-0454-4b3d-B9C9-A71AF3A86C14}"	"K07B"	""	""	""	"L07B"	"Definitie L07B etc."	""	"L07B"	"Definitie L07B etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"M07B"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://data.vlaanderen.be/ns/mijndomein#K07B"	""	""
"attribute"	"MijnDomein"	"a06"	"{9B48452A-2F13-4f41-837C-7FEF0C246807}"	""	"Heeft06"	"{EAC6C5C1-45BC-4353-8C5C-94BF988992CE}"	"String"	"a06"	"Definitie a06 etc."	""	"a06"	"Definitie a06 etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"a06"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/mijndomein#Heeft06"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"MijnDomein"	"a07"	"{A3F785CE-2E2A-4264-A908-14C6F751FC07}"	""	"Heeft07"	"{25CE468B-5D9E-47f4-9065-44A6E8D61DAA}"	"String"	"a07"	"Definitie a07 etc."	""	"a07"	"Definitie a07 etc."	""	""	""	""	""	""	""	""	"false"	"https://data.vlaanderen.be/ns/mijndomein#"	"a07"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/mijndomein#Heeft07"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
